"Serie","cvegeo","Entidad_federativa","Periodo","Sexo|Total_Grupo_de_edad|Total","Sexo|Total_Grupo_de_edad|De_5_a_14_años","Sexo|Total_Grupo_de_edad|De_15_a_17_años","Sexo|Hombres_Grupo_de_edad|Total","Sexo|Hombres_Grupo_de_edad|De_5_a_14_años","Sexo|Hombres_Grupo_de_edad|De_15_a_17_años","Sexo|Mujeres_Grupo_de_edad|Total","Sexo|Mujeres_Grupo_de_edad|De_5_a_14_años","Sexo|Mujeres_Grupo_de_edad|De_15_a_17_años",
"Población_de_5_a_17_años",	17,"Morelos","2013","445,245","337,382","107,863","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	18,"Nayarit","2013","291,304","227,690","63,614","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	19,"Nuevo_León","2013","1,122,970","866,104","256,866","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	20,"Oaxaca","2013","1,054,059","827,426","226,633","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	21,"Puebla","2013","1,599,056","1,228,177","370,879","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	22,"Querétaro","2013","503,857","389,396","114,461","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	23,"Quintana_Roo","2013","379,479","290,449","89,030","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	24,"San_Luis_Potosí","2013","710,410","540,059","170,351","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	25,"Sinaloa","2013","731,398","551,146","180,252","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	26,"Sonora","2013","712,673","544,237","168,436","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	27,"Tabasco","2013","583,516","437,229","146,287","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	28,"Tamaulipas","2013","822,522","636,268","186,254","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	29,"Tlaxcala","2013","329,470","258,334","71,136","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	30,"Veracruz_de_Ignacio_de_la_Llave","2013","1,933,193","1,504,932","428,261","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	31,"Yucatán","2013","491,280","379,616","111,664","ND","ND","ND","ND","ND","ND",
